customer_id,timestamp,risk_level,risk_score,txn_count_7d,salary_credits_30d,withdrawals_7d,total_spend_30d,essential_spend_ratio,discretionary_spend_ratio,days_since_salary,hardship_type,account_balance,emi_amount,previous_defaults,loan_from_other_banks
3530,2026-02-19 10:52:16,LOW,1,5,0,0,5078.0,0.0,1.0,-1,NONE,42288.0,22563.0,0,0
1366,2026-02-19 10:52:16,LOW,0,3,1,0,2389.0,0.0,1.0,-1,NONE,88793.0,18246.0,0,0
2772,2026-02-19 10:52:18,LOW,0,3,0,0,5035.0,0.0,1.0,-1,NONE,20182.0,15482.0,0,0
1165,2026-02-19 10:52:19,LOW,0,1,0,0,1505.0,1.0,0.0,-1,NONE,52954.0,3693.0,0,0
4630,2026-02-19 10:52:20,LOW,0,7,1,4,10323.0,0.0976,0.9024,-1,OVERSPENDING,75237.0,14864.0,0,0
4478,2026-02-19 10:52:20,LOW,2,8,0,0,1386.0,1.0,0.0,-1,NONE,89872.0,4136.0,0,0
4893,2026-02-19 10:52:22,LOW,0,10,1,0,30020.0,0.0,1.0,-1,OVERSPENDING,42767.0,10118.0,0,0
2780,2026-02-19 10:52:22,LOW,1,5,0,0,2647.0,0.0,1.0,-1,NONE,82438.0,17913.0,0,0
892,2026-02-19 10:52:23,LOW,2,9,0,3,59615.0,0.6298,0.3702,-1,NONE,65536.0,16798.0,0,0
776,2026-02-19 10:52:24,LOW,2,6,0,0,19495.0,0.9294,0.0706,-1,NONE,19741.0,13312.0,0,0
3196,2026-02-19 10:52:25,LOW,2,10,0,0,7327.0,0.3089,0.6911,-1,NONE,31641.0,14817.0,0,0
3714,2026-02-19 10:52:26,LOW,1,7,0,0,155554.0,0.0027,0.9973,-1,OVERSPENDING,27319.0,44287.0,0,0
583,2026-02-19 10:52:26,LOW,0,11,1,4,29668.0,0.0,1.0,-1,OVERSPENDING,80527.0,13486.0,0,0
2743,2026-02-19 10:52:28,LOW,0,10,1,0,33980.0,0.338,0.662,-1,NONE,69574.0,10751.0,0,0
1354,2026-02-19 10:52:29,LOW,0,3,1,0,2694.0,0.0,1.0,-1,NONE,7325.0,27806.0,0,0
3267,2026-02-19 10:52:29,LOW,2,9,0,0,44329.0,0.0808,0.9192,-1,OVERSPENDING,41725.0,13582.0,0,0
1211,2026-02-19 10:52:30,LOW,1,7,0,0,15594.0,0.0873,0.9127,-1,OVERSPENDING,53421.0,2836.0,0,0
73,2026-02-19 10:52:31,LOW,3,13,0,2,67907.0,0.0301,0.9699,-1,INCOME_SHOCK,50754.0,14993.0,0,0
235,2026-02-19 10:52:33,LOW,0,6,1,3,2526.0,0.3456,0.6544,-1,NONE,69099.0,18563.0,0,0
3770,2026-02-19 10:52:34,LOW,1,6,0,1,4001.0,0.3072,0.6928,-1,NONE,65150.0,7566.0,0,0
1500,2026-02-19 10:52:35,LOW,0,2,1,0,2383.0,1.0,0.0,-1,NONE,34686.0,10871.0,0,0
746,2026-02-19 10:52:35,LOW,3,8,0,1,5536.0,0.4655,0.5345,-1,INCOME_SHOCK,11440.0,10279.0,0,0
385,2026-02-19 10:52:36,LOW,1,6,0,2,14585.0,0.1506,0.8494,-1,OVERSPENDING,61713.0,34718.0,0,0
1528,2026-02-19 10:52:37,LOW,0,7,1,0,24350.0,0.8993,0.1007,-1,NONE,64129.0,21078.0,0,0
1718,2026-02-19 10:52:37,LOW,1,4,0,2,6683.0,0.1641,0.8359,-1,NONE,28068.0,9676.0,0,0
102,2026-02-19 10:52:38,LOW,0,1,0,0,241.0,1.0,0.0,-1,NONE,10403.0,26867.0,0,0
3612,2026-02-19 10:52:39,LOW,2,5,0,3,33891.0,0.8532,0.1468,-1,NONE,26368.0,26627.0,0,0
4953,2026-02-19 10:52:40,LOW,0,3,0,2,10053.0,0.1111,0.8889,-1,OVERSPENDING,72489.0,22263.0,0,0
4882,2026-02-19 10:52:41,LOW,0,5,1,3,1711.0,0.4582,0.5418,-1,NONE,89332.0,9426.0,0,0
2260,2026-02-19 10:52:42,LOW,0,2,0,0,3301.0,1.0,0.0,-1,NONE,67299.0,10520.0,0,0
2236,2026-02-19 10:52:43,LOW,1,5,0,0,23814.0,0.0,1.0,-1,OVERSPENDING,87811.0,8465.0,0,0
4605,2026-02-19 10:52:44,LOW,3,18,0,0,26162.0,0.0154,0.9846,-1,OVERSPENDING,74085.0,9493.0,0,0
4664,2026-02-19 10:52:45,LOW,2,12,0,0,105771.0,0.3653,0.6347,-1,NONE,88144.0,38642.0,0,0
2862,2026-02-19 10:52:45,LOW,1,5,0,0,7770.0,0.5983,0.4017,-1,NONE,20653.0,8198.0,0,0
3834,2026-02-19 10:52:46,LOW,3,9,0,2,20910.0,0.5733,0.4267,-1,INCOME_SHOCK,49349.0,31073.0,0,0
3001,2026-02-19 10:52:48,LOW,0,8,1,0,40096.0,0.0172,0.9828,-1,OVERSPENDING,75567.0,12157.0,0,0
2189,2026-02-19 10:52:49,LOW,0,4,1,0,6268.0,1.0,0.0,1,NONE,87382.0,14579.0,0,0
3426,2026-02-19 10:52:50,LOW,0,3,1,0,3575.0,0.2411,0.7589,-1,NONE,43647.0,34569.0,0,0
4094,2026-02-19 10:52:50,LOW,0,5,1,0,4284.0,0.0,1.0,-1,NONE,35341.0,11462.0,0,0
4471,2026-02-19 10:52:52,LOW,0,2,0,0,31370.0,1.0,0.0,-1,NONE,13055.0,28906.0,0,0
2973,2026-02-19 10:52:53,LOW,1,7,0,0,10045.0,1.0,0.0,-1,NONE,42098.0,4139.0,0,0
1765,2026-02-19 10:52:55,LOW,1,6,0,2,7902.0,0.0457,0.9543,-1,NONE,35516.0,4490.0,0,0
2364,2026-02-19 10:52:56,LOW,0,8,1,3,31503.0,0.0066,0.9934,-1,OVERSPENDING,57278.0,14344.0,0,0
2997,2026-02-19 10:52:56,LOW,1,6,0,0,8653.0,0.0,1.0,-1,OVERSPENDING,17189.0,13564.0,0,0
3262,2026-02-19 10:52:57,LOW,2,8,0,4,30237.0,0.0883,0.9117,-1,OVERSPENDING,11792.0,21556.0,0,0
2545,2026-02-19 10:52:58,LOW,1,6,0,0,4463.0,1.0,0.0,-1,NONE,27836.0,11939.0,0,0
2143,2026-02-19 10:52:58,LOW,1,5,0,3,13264.0,0.0691,0.9309,-1,OVERSPENDING,80580.0,5058.0,0,0
2665,2026-02-19 10:52:59,LOW,0,4,5,0,0.0,0.0,0.0,1,NONE,21223.0,4238.0,0,0
3035,2026-02-19 10:53:00,LOW,1,4,0,0,7672.0,0.5224,0.4776,-1,NONE,70070.0,18879.0,0,0
648,2026-02-19 10:53:01,LOW,0,9,1,0,77666.0,0.1353,0.8647,-1,OVERSPENDING,82810.0,10509.0,0,0
4556,2026-02-19 10:53:02,LOW,1,5,0,3,7493.0,0.1092,0.8908,-1,NONE,20282.0,10960.0,0,0
2864,2026-02-19 10:53:03,MEDIUM,4,15,0,3,58796.0,0.25,0.75,-1,INCOME_SHOCK,36604.0,9828.0,0,0
4929,2026-02-19 10:53:04,LOW,2,10,0,0,3783.0,0.4822,0.5178,-1,NONE,74011.0,7218.0,0,0
2904,2026-02-19 10:53:05,LOW,2,9,0,0,7752.0,0.6251,0.3749,-1,NONE,56914.0,11251.0,0,0
3915,2026-02-19 10:53:06,LOW,0,4,1,0,855.0,1.0,0.0,-1,NONE,37376.0,15923.0,0,0
3745,2026-02-19 10:53:06,LOW,0,7,1,0,1198.0,1.0,0.0,-1,NONE,10617.0,21072.0,0,0
1533,2026-02-19 10:53:07,LOW,0,13,1,0,37524.0,0.0915,0.9085,-1,OVERSPENDING,77109.0,5518.0,0,0
182,2026-02-19 10:53:08,LOW,2,8,0,1,20466.0,0.0,1.0,-1,OVERSPENDING,89923.0,10183.0,0,0
1907,2026-02-19 10:53:10,LOW,3,8,0,3,15142.0,0.2706,0.7294,-1,INCOME_SHOCK,19490.0,14416.0,0,0
3410,2026-02-19 10:53:10,LOW,0,1,0,0,960.0,1.0,0.0,-1,NONE,52639.0,5779.0,0,0
3234,2026-02-19 10:53:11,LOW,2,14,0,0,10727.0,0.7242,0.2758,-1,NONE,16747.0,29011.0,0,0
169,2026-02-19 10:53:12,MEDIUM,4,9,0,4,19066.0,0.1545,0.8455,-1,INCOME_SHOCK,27383.0,18123.0,0,0
216,2026-02-19 10:53:13,LOW,0,6,1,0,1654.0,1.0,0.0,-1,NONE,5433.0,5802.0,0,0
3683,2026-02-19 10:53:14,MEDIUM,4,19,0,3,21979.0,0.8204,0.1796,-1,NONE,36093.0,14248.0,0,0
2121,2026-02-19 10:53:14,LOW,3,10,0,3,15761.0,0.2244,0.7756,-1,INCOME_SHOCK,18928.0,3991.0,0,0
3328,2026-02-19 10:53:15,LOW,2,9,0,4,1474.0,1.0,0.0,-1,EXPENSE_COMPRESSION,23550.0,31037.0,0,0
3837,2026-02-19 10:53:17,LOW,1,4,0,0,3154.0,0.3025,0.6975,-1,NONE,43889.0,8502.0,0,0
1034,2026-02-19 10:53:18,MEDIUM,4,9,0,4,18637.0,0.0603,0.9397,-1,INCOME_SHOCK,25946.0,3978.0,0,0
528,2026-02-19 10:53:18,LOW,1,6,0,0,8822.0,1.0,0.0,-1,NONE,14288.0,8682.0,0,0
3947,2026-02-19 10:53:19,LOW,0,5,1,0,28672.0,0.3774,0.6226,-1,NONE,26514.0,9685.0,0,0
2354,2026-02-19 10:53:20,LOW,0,1,0,0,726.0,1.0,0.0,-1,NONE,82451.0,9131.0,0,0
1353,2026-02-19 10:53:21,LOW,0,3,0,0,12577.0,0.8388,0.1612,-1,NONE,30082.0,20697.0,0,0
871,2026-02-19 10:53:22,LOW,1,4,0,0,1121.0,0.116,0.884,-1,NONE,65645.0,23122.0,0,0
1708,2026-02-19 10:53:23,LOW,0,3,1,0,5312.0,0.2233,0.7767,-1,NONE,21198.0,27265.0,0,0
519,2026-02-19 10:53:24,LOW,0,2,0,0,19949.0,0.0,1.0,-1,NONE,22297.0,29813.0,0,0
4340,2026-02-19 10:53:25,LOW,2,14,0,0,105200.0,0.1263,0.8737,-1,OVERSPENDING,19552.0,13283.0,0,0
2814,2026-02-19 10:53:26,LOW,1,5,0,1,5875.0,0.3091,0.6909,-1,NONE,18184.0,2255.0,0,0
2596,2026-02-19 10:53:28,LOW,1,4,0,0,5429.0,0.5662,0.4338,-1,NONE,66540.0,8214.0,0,0
1427,2026-02-19 10:53:28,LOW,1,5,0,4,2059.0,0.0,1.0,-1,NONE,24563.0,11879.0,0,0
4129,2026-02-19 10:53:30,LOW,1,7,0,0,7972.0,0.2731,0.7269,-1,NONE,72928.0,8525.0,0,0
4532,2026-02-19 10:53:31,LOW,1,4,0,0,7674.0,0.2489,0.7511,-1,NONE,38141.0,18013.0,0,0
900,2026-02-19 10:53:31,LOW,1,6,0,0,4438.0,0.5746,0.4254,-1,NONE,40995.0,17525.0,0,0
2885,2026-02-19 10:53:32,LOW,0,5,1,0,6500.0,0.0457,0.9543,-1,OVERSPENDING,85067.0,40889.0,0,0
3822,2026-02-19 10:53:32,LOW,0,2,0,0,10432.0,0.0,1.0,-1,NONE,29814.0,24002.0,0,0
438,2026-02-19 10:53:34,LOW,3,8,0,2,10817.0,0.3778,0.6222,-1,INCOME_SHOCK,62434.0,2323.0,0,0
596,2026-02-19 10:53:35,LOW,1,5,0,0,17143.0,0.0,1.0,-1,OVERSPENDING,67560.0,36040.0,0,0
548,2026-02-19 10:53:37,LOW,0,3,1,0,6393.0,0.0,1.0,-1,OVERSPENDING,59672.0,11513.0,0,0
4583,2026-02-19 10:53:37,LOW,0,7,2,0,7119.0,0.3767,0.6233,-1,NONE,9966.0,4950.0,0,0
4795,2026-02-19 10:53:38,LOW,2,8,0,0,10822.0,0.1258,0.8742,-1,OVERSPENDING,82321.0,6950.0,0,0
4975,2026-02-19 10:53:39,LOW,1,6,0,0,4275.0,1.0,0.0,-1,NONE,38212.0,18908.0,0,0
20,2026-02-19 10:53:40,LOW,2,12,0,2,18523.0,0.0625,0.9375,-1,INCOME_SHOCK,36913.0,14562.0,0,0
129,2026-02-19 10:53:41,LOW,1,4,0,0,1976.0,0.0,1.0,-1,NONE,34938.0,3407.0,0,0
2299,2026-02-19 10:53:41,LOW,0,2,1,0,263.0,0.0,1.0,-1,NONE,88034.0,17995.0,0,0
3582,2026-02-19 10:53:43,LOW,1,4,0,0,5541.0,0.4609,0.5391,-1,NONE,84050.0,25869.0,0,0
1358,2026-02-19 10:53:44,LOW,0,3,0,0,3887.0,0.2552,0.7448,-1,NONE,31981.0,1650.0,0,0
421,2026-02-19 10:53:45,LOW,0,3,0,2,10312.0,0.0,1.0,-1,NONE,10359.0,8769.0,0,0
990,2026-02-19 10:53:45,LOW,0,3,1,0,23569.0,1.0,0.0,-1,NONE,61934.0,21552.0,0,0
2961,2026-02-19 10:53:46,LOW,0,7,1,4,959.0,0.2982,0.7018,-1,NONE,52372.0,13326.0,0,0
3666,2026-02-19 10:53:47,LOW,0,1,0,0,10442.0,0.0,1.0,-1,NONE,48226.0,39462.0,0,0
670,2026-02-19 10:53:48,LOW,1,6,0,0,4515.0,0.3816,0.6184,-1,NONE,14702.0,25818.0,0,0
4014,2026-02-19 10:53:50,LOW,0,7,4,0,3749.0,0.5231,0.4769,1,NONE,73234.0,3890.0,0,0
3144,2026-02-19 10:53:51,LOW,1,7,0,0,34422.0,0.1009,0.8991,-1,OVERSPENDING,79886.0,9405.0,0,0
4945,2026-02-19 10:53:52,LOW,1,7,0,0,73144.0,0.3663,0.6337,-1,NONE,13742.0,26277.0,0,0
4851,2026-02-19 10:53:53,LOW,0,2,0,0,4224.0,0.0,1.0,-1,NONE,89221.0,7391.0,0,0
2397,2026-02-19 10:53:54,LOW,0,10,1,0,21020.0,1.0,0.0,-1,EXPENSE_COMPRESSION,70595.0,7092.0,0,0
312,2026-02-19 10:53:56,LOW,0,7,1,0,7740.0,0.7318,0.2682,-1,NONE,14069.0,10365.0,0,0
4661,2026-02-19 10:53:57,LOW,0,1,0,0,124.0,1.0,0.0,-1,NONE,49957.0,9802.0,0,0
2284,2026-02-19 10:53:59,LOW,2,8,0,0,14891.0,0.008,0.992,-1,OVERSPENDING,19802.0,17469.0,0,0
2277,2026-02-19 10:53:59,LOW,0,17,4,0,14804.0,0.1451,0.8549,1,OVERSPENDING,46435.0,7759.0,0,0
4214,2026-02-19 10:54:00,LOW,0,3,0,0,7702.0,1.0,0.0,-1,NONE,65647.0,4017.0,0,0
172,2026-02-19 10:54:01,LOW,0,3,0,0,2022.0,1.0,0.0,-1,NONE,54919.0,27908.0,0,0
4177,2026-02-19 10:54:02,LOW,0,3,0,0,1642.0,0.2795,0.7205,-1,NONE,26614.0,5273.0,0,0
2868,2026-02-19 10:54:03,LOW,1,5,0,0,6688.0,0.3083,0.6917,-1,NONE,15859.0,2856.0,0,0
2238,2026-02-19 10:54:04,LOW,0,3,1,0,4407.0,0.3383,0.6617,-1,NONE,52875.0,19955.0,0,0
3669,2026-02-19 10:54:05,LOW,0,3,0,0,2778.0,0.8988,0.1012,-1,NONE,14671.0,9111.0,0,0
1275,2026-02-19 10:54:06,LOW,1,5,0,0,28142.0,0.4694,0.5306,-1,NONE,37864.0,8519.0,0,0
2476,2026-02-19 10:54:09,LOW,1,6,0,1,8326.0,0.2862,0.7138,-1,NONE,89526.0,9954.0,0,0
1600,2026-02-19 10:54:10,MEDIUM,4,11,0,6,31615.0,0.0087,0.9913,-1,INCOME_SHOCK,42386.0,10943.0,0,0
1849,2026-02-19 10:54:11,LOW,2,10,0,0,60264.0,0.1756,0.8244,-1,OVERSPENDING,49850.0,11156.0,0,0
3885,2026-02-19 10:54:12,LOW,0,2,0,0,4227.0,0.3584,0.6416,-1,NONE,6356.0,8888.0,0,0
2140,2026-02-19 10:54:12,LOW,1,7,0,0,3278.0,0.7062,0.2938,-1,NONE,14542.0,8622.0,0,0
3095,2026-02-19 10:54:15,LOW,0,2,0,0,3440.0,0.0,1.0,-1,NONE,81841.0,13050.0,0,0
3076,2026-02-19 10:54:15,LOW,3,8,0,1,5396.0,0.3627,0.6373,-1,INCOME_SHOCK,82232.0,3473.0,0,0
3213,2026-02-19 10:54:16,LOW,0,1,0,0,1432.0,1.0,0.0,-1,NONE,12998.0,42174.0,0,0
3333,2026-02-19 10:54:17,LOW,1,6,0,3,12237.0,0.0462,0.9538,-1,OVERSPENDING,34068.0,11479.0,0,0
2296,2026-02-19 10:54:18,LOW,3,12,0,2,24578.0,0.1662,0.8338,-1,INCOME_SHOCK,55393.0,10635.0,0,0
3744,2026-02-19 10:54:19,MEDIUM,4,16,0,5,14060.0,0.1246,0.8754,-1,INCOME_SHOCK,75206.0,2261.0,0,0
4497,2026-02-19 10:54:20,LOW,0,8,3,0,8198.0,1.0,0.0,1,NONE,82758.0,3001.0,0,0
1543,2026-02-19 10:54:21,LOW,2,8,0,3,11572.0,1.0,0.0,-1,INCOME_SHOCK,38591.0,10961.0,0,0
410,2026-02-19 10:54:22,LOW,1,6,0,3,19575.0,0.1469,0.8531,-1,OVERSPENDING,27234.0,9911.0,0,0
1539,2026-02-19 10:54:24,LOW,1,6,0,0,7456.0,0.5514,0.4486,-1,NONE,67747.0,10578.0,0,0
2380,2026-02-19 10:54:24,LOW,0,3,0,0,2803.0,0.2108,0.7892,-1,NONE,84475.0,2391.0,0,0
3115,2026-02-19 10:54:26,LOW,1,6,0,0,20651.0,0.0,1.0,-1,OVERSPENDING,12869.0,11420.0,0,0
1889,2026-02-19 10:54:27,LOW,0,2,0,1,4437.0,0.0,1.0,-1,NONE,40563.0,7476.0,0,0
3355,2026-02-19 10:54:28,LOW,0,7,1,0,11417.0,0.2692,0.7308,-1,OVERSPENDING,89685.0,14382.0,0,0
1537,2026-02-19 10:54:29,LOW,1,6,0,0,59593.0,0.4996,0.5004,-1,NONE,83066.0,28765.0,0,0
3316,2026-02-19 10:54:30,LOW,0,2,0,0,4313.0,0.4238,0.5762,-1,NONE,49499.0,12205.0,0,0
4445,2026-02-19 10:54:31,LOW,2,8,0,0,39838.0,0.0366,0.9634,-1,OVERSPENDING,39410.0,1458.0,0,0
4886,2026-02-19 10:54:32,LOW,0,11,5,0,1063.0,0.0,1.0,1,NONE,69851.0,8260.0,0,0
3953,2026-02-19 10:54:33,LOW,1,4,0,1,9447.0,0.224,0.776,-1,NONE,35434.0,6433.0,0,0
2245,2026-02-19 10:54:34,LOW,0,1,0,0,1888.0,1.0,0.0,-1,NONE,29218.0,21674.0,0,0
2392,2026-02-19 10:54:35,LOW,1,7,0,2,17289.0,0.0679,0.9321,-1,OVERSPENDING,9855.0,3392.0,0,0
1781,2026-02-19 10:54:36,LOW,2,6,0,0,10015.0,0.916,0.084,-1,NONE,83273.0,7301.0,0,0
2998,2026-02-19 10:54:37,LOW,1,7,0,1,10422.0,0.4609,0.5391,-1,NONE,27728.0,13071.0,0,0
4501,2026-02-19 10:54:39,LOW,1,6,0,0,17179.0,1.0,0.0,-1,NONE,73353.0,3573.0,0,0
2989,2026-02-19 10:54:41,LOW,0,15,1,0,52085.0,0.0384,0.9616,-1,OVERSPENDING,50488.0,22212.0,0,0
1760,2026-02-19 10:54:42,LOW,0,6,1,0,870.0,1.0,0.0,-1,NONE,26374.0,10651.0,0,0
1604,2026-02-19 10:54:42,LOW,3,8,0,2,12231.0,0.1531,0.8469,-1,INCOME_SHOCK,29126.0,5827.0,0,0
686,2026-02-19 10:54:43,LOW,1,6,0,0,2028.0,1.0,0.0,-1,NONE,52062.0,14430.0,0,0
3575,2026-02-19 10:54:43,LOW,0,3,1,0,910.0,0.0,1.0,-1,NONE,51058.0,15152.0,0,0
1596,2026-02-19 10:54:44,MEDIUM,4,9,0,4,16098.0,0.0683,0.9317,-1,INCOME_SHOCK,70200.0,19944.0,0,0
3512,2026-02-19 10:54:45,LOW,1,4,0,0,23288.0,0.0,1.0,-1,OVERSPENDING,28512.0,2836.0,0,0
4433,2026-02-19 10:54:46,LOW,1,4,0,0,2718.0,1.0,0.0,-1,NONE,88386.0,21006.0,0,0
3118,2026-02-19 10:54:47,LOW,0,4,1,0,3908.0,0.3229,0.6771,-1,NONE,19284.0,1359.0,0,0
1333,2026-02-19 10:54:49,LOW,3,8,0,6,18293.0,0.021,0.979,-1,INCOME_SHOCK,79228.0,2630.0,0,0
304,2026-02-19 10:54:50,MEDIUM,4,9,0,8,30671.0,0.0139,0.9861,-1,INCOME_SHOCK,69089.0,36691.0,0,0
3888,2026-02-19 10:54:51,LOW,1,7,0,0,68073.0,0.0216,0.9784,-1,OVERSPENDING,81786.0,16651.0,0,0
2798,2026-02-19 10:54:52,LOW,0,6,1,0,28273.0,0.0,1.0,-1,OVERSPENDING,85653.0,14713.0,0,0
1848,2026-02-19 10:54:54,LOW,1,5,0,0,5378.0,0.7704,0.2296,-1,NONE,43002.0,4549.0,0,0
2090,2026-02-19 10:54:54,LOW,1,7,0,0,2522.0,1.0,0.0,-1,NONE,86977.0,21990.0,0,0
3087,2026-02-19 10:54:55,LOW,0,2,0,0,1662.0,0.6468,0.3532,-1,NONE,49499.0,5286.0,0,0
2367,2026-02-19 10:54:56,LOW,1,6,0,0,17318.0,0.2181,0.7819,-1,OVERSPENDING,28978.0,3777.0,0,0
1976,2026-02-19 10:54:57,LOW,0,2,0,0,1689.0,1.0,0.0,-1,NONE,27351.0,39119.0,0,0
3172,2026-02-19 10:54:59,LOW,2,13,0,4,13861.0,0.9024,0.0976,-1,NONE,72308.0,7439.0,0,0
2160,2026-02-19 10:55:00,LOW,1,6,0,1,7414.0,0.6242,0.3758,-1,NONE,13783.0,17020.0,0,0
1370,2026-02-19 10:55:01,LOW,2,10,0,0,36604.0,0.0082,0.9918,-1,INCOME_SHOCK,16904.0,11529.0,0,0
3840,2026-02-19 10:55:01,LOW,0,4,1,2,7157.0,0.2243,0.7757,-1,NONE,35691.0,8127.0,0,0
4743,2026-02-19 10:55:03,LOW,0,3,0,0,3957.0,1.0,0.0,-1,NONE,78829.0,10147.0,0,0
723,2026-02-19 10:55:04,LOW,1,6,0,0,2350.0,0.6149,0.3851,-1,NONE,34400.0,8963.0,0,0
732,2026-02-19 10:55:06,LOW,2,8,0,0,9183.0,0.5792,0.4208,-1,NONE,63720.0,2457.0,0,0
4942,2026-02-19 10:55:07,LOW,1,7,0,0,7704.0,0.7708,0.2292,-1,NONE,61600.0,8088.0,0,0
915,2026-02-19 10:55:08,LOW,1,6,0,0,12877.0,0.0,1.0,-1,OVERSPENDING,76464.0,20065.0,0,0
4258,2026-02-19 10:55:09,LOW,1,5,0,1,8572.0,0.2846,0.7154,-1,NONE,18164.0,4581.0,0,0
882,2026-02-19 10:55:10,LOW,0,3,0,0,3795.0,0.0,1.0,-1,NONE,9175.0,11693.0,0,0
4643,2026-02-19 10:55:12,LOW,2,9,0,0,26685.0,0.5207,0.4793,-1,NONE,12587.0,8539.0,0,0
1857,2026-02-19 10:55:13,MEDIUM,4,13,0,6,34823.0,0.0478,0.9522,-1,INCOME_SHOCK,77483.0,13306.0,0,0
165,2026-02-19 10:55:14,LOW,0,1,0,0,498.0,1.0,0.0,-1,NONE,81364.0,4262.0,0,0
1563,2026-02-19 10:55:15,LOW,0,6,1,3,8456.0,0.0681,0.9319,-1,NONE,42910.0,5703.0,0,0
2138,2026-02-19 10:55:15,LOW,1,6,0,2,15371.0,0.1134,0.8866,-1,OVERSPENDING,55060.0,10594.0,0,0
3483,2026-02-19 10:55:16,LOW,0,2,0,0,3664.0,0.0,1.0,-1,NONE,70542.0,29666.0,0,0
58,2026-02-19 10:55:17,MEDIUM,4,11,0,7,31538.0,0.1229,0.8771,-1,INCOME_SHOCK,19666.0,10269.0,0,0
28,2026-02-19 10:55:18,LOW,0,3,0,0,3818.0,1.0,0.0,-1,NONE,23827.0,4737.0,0,0
2205,2026-02-19 10:55:19,LOW,2,9,0,0,12890.0,0.3694,0.6306,-1,NONE,48704.0,15048.0,0,0
3696,2026-02-19 10:55:20,MEDIUM,5,15,0,5,31758.0,0.0424,0.9576,-1,INCOME_SHOCK,8031.0,4580.0,0,0
4475,2026-02-19 10:55:20,LOW,0,2,0,1,7034.0,0.078,0.922,-1,NONE,48329.0,4039.0,0,0
1185,2026-02-19 10:55:23,LOW,1,4,0,0,296.0,0.0,1.0,-1,NONE,18249.0,3237.0,0,0
584,2026-02-19 10:55:24,LOW,0,3,1,0,14445.0,0.0,1.0,-1,OVERSPENDING,80532.0,3843.0,0,0
3854,2026-02-19 10:55:25,LOW,0,2,0,0,1751.0,1.0,0.0,-1,NONE,28078.0,17144.0,0,0
2526,2026-02-19 10:55:26,LOW,0,7,1,0,25541.0,0.5271,0.4729,-1,NONE,12187.0,16072.0,0,0
1226,2026-02-19 10:55:28,LOW,1,5,0,2,11655.0,0.0943,0.9057,-1,OVERSPENDING,79093.0,4446.0,0,0
1927,2026-02-19 10:55:29,LOW,0,14,1,0,52196.0,0.0,1.0,-1,OVERSPENDING,83700.0,12109.0,0,0
4166,2026-02-19 10:55:30,LOW,0,10,1,0,13596.0,0.1964,0.8036,-1,OVERSPENDING,43300.0,12774.0,0,0
1530,2026-02-19 10:55:30,MEDIUM,4,12,0,4,3124.0,1.0,0.0,-1,INCOME_SHOCK,50179.0,19067.0,0,0
4386,2026-02-19 10:55:31,LOW,1,4,0,1,3381.0,0.4374,0.5626,-1,NONE,55059.0,20690.0,0,0
4405,2026-02-19 10:55:31,LOW,1,5,0,0,14827.0,0.0,1.0,-1,OVERSPENDING,9719.0,35118.0,0,0
3902,2026-02-19 10:55:33,LOW,1,5,0,0,6804.0,0.6226,0.3774,-1,NONE,78840.0,3398.0,0,0
947,2026-02-19 10:55:34,LOW,1,4,0,0,20997.0,0.0,1.0,-1,OVERSPENDING,79195.0,33360.0,0,0
2371,2026-02-19 10:55:35,LOW,1,7,0,0,1828.0,0.7598,0.2402,-1,NONE,16143.0,22473.0,0,0
4266,2026-02-19 10:55:36,LOW,1,7,0,0,62866.0,0.0338,0.9662,-1,OVERSPENDING,22235.0,14795.0,0,0
1418,2026-02-19 10:55:37,LOW,0,6,1,0,1040.0,1.0,0.0,-1,NONE,12210.0,14744.0,0,0
4678,2026-02-19 10:55:38,LOW,0,6,2,0,21350.0,0.0,1.0,-1,OVERSPENDING,53807.0,13108.0,0,0
4255,2026-02-19 10:55:39,LOW,1,5,0,2,9184.0,0.072,0.928,-1,OVERSPENDING,45826.0,7764.0,0,0
3992,2026-02-19 10:55:41,LOW,0,1,0,0,1669.0,1.0,0.0,-1,NONE,80338.0,15762.0,0,0
1287,2026-02-19 10:55:42,LOW,2,12,0,0,54774.0,0.0,1.0,-1,OVERSPENDING,12117.0,3240.0,0,0
3856,2026-02-19 10:55:43,LOW,0,10,3,2,13764.0,0.2236,0.7764,1,OVERSPENDING,63230.0,33384.0,0,0
4464,2026-02-19 10:55:43,LOW,0,2,0,0,1963.0,0.0611,0.9389,-1,NONE,81028.0,10760.0,0,0
95,2026-02-19 10:55:44,LOW,1,4,0,0,5635.0,0.3835,0.6165,-1,NONE,79875.0,7428.0,0,0
2214,2026-02-19 10:55:45,LOW,0,3,1,0,2109.0,1.0,0.0,-1,NONE,89145.0,15093.0,0,0
1097,2026-02-19 10:55:46,LOW,0,2,1,0,2594.0,0.0,1.0,-1,NONE,10539.0,21104.0,0,0
1449,2026-02-19 10:55:48,LOW,0,2,0,0,17227.0,1.0,0.0,-1,NONE,75846.0,16263.0,0,0
2114,2026-02-19 10:55:49,LOW,2,11,0,4,22105.0,0.0757,0.9243,-1,OVERSPENDING,15382.0,6125.0,0,0
1152,2026-02-19 10:55:50,LOW,0,3,0,0,5177.0,0.3469,0.6531,-1,NONE,63614.0,2952.0,0,0
3638,2026-02-19 10:55:51,LOW,1,6,0,0,11991.0,0.0,1.0,-1,OVERSPENDING,89595.0,9180.0,0,0
